index,id,car_year,brand,brand_cod,model,model_cod,version,engine,engine_power,doors,km,fuel_type,fuel_type_cod,traction_control,traction_control_cod,passenger_capacity,transmission,transmission_cod,usd_price,is_car_shop,seller_country,seller_state,seller_city,Latitude,longitude
12843,MLA1419533743,2021,Toyota,6,Etios,23,1.5 X 6mt My19,1.5,103.0,5,74600,Nafta,4,Delantera,2,5.0,Manual,2,11623.90438247012,0,Argentina,Chaco,Resistencia,-27.6048829,-59.19320025100798
12844,MLA1413262293,2020,Toyota,6,Etios,23,1.5 X 6mt My19,1.5,103.0,4,90000,Nafta,4,Delantera,2,5.0,Automática,0,11792.828685258964,0,Argentina,San Luis,San Luis,-33.3020736,-66.3369577
12845,MLA1426887879,2016,Toyota,6,Etios,23,1.5 Platinum 4 p,1.5,90.0,4,82000,Nafta,4,Delantera,2,5.0,Manual,2,11500.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
12846,MLA1406346557,2023,Toyota,6,Etios,23,1.5 Sedan Xls,1.5,103.0,4,9000,Nafta,4,Delantera,2,5.0,Manual,2,18500.0,0,Argentina,Buenos Aires,San Miguel,-34.540349,-58.7157491
12847,MLA1423904263,2016,Toyota,6,Etios,23,1.5 Xs,1.5,103.0,5,110000,Nafta,4,Delantera,2,5.0,Manual,2,8685.258964143426,0,Argentina,Buenos Aires,Berazategui,-34.7632677,-58.2116604
12848,MLA1405789021,2016,Toyota,6,Etios,23,1.5 Xs,1.5,103.0,5,82211,Nafta,4,Delantera,2,5.0,Manual,2,9960.1593625498,0,Argentina,Buenos Aires,Mar del Plata,-37.4500273,-61.939304
12849,MLA1782025304,2018,Toyota,6,Etios,23,1.5 Xls At,1.5,103.0,5,25000,Nafta,4,Delantera,2,5.0,Automática,0,13545.81673306773,0,Argentina,Buenos Aires,La Plata,-34.9206797,-57.9537638
12850,MLA1781238532,2021,Toyota,6,Etios,23,1.5 Sedan Xls,1.5,103.0,4,50000,Nafta,4,Delantera,2,5.0,Manual,2,15000.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
12851,MLA1781281800,2017,Toyota,6,Etios,23,1.5 Xls At,1.5,103.0,5,84088,Nafta,4,Delantera,2,5.0,Automática,0,14500.0,0,Argentina,Buenos Aires,Ituzaingó,-34.6583293,-58.6671441
12852,MLA1427244307,2016,Toyota,6,Etios,23,1.5 Xls,1.5,90.0,5,74000,Nafta,4,Delantera,2,5.0,Manual,2,10900.0,0,Argentina,Buenos Aires,Ituzaingó,-34.6583293,-58.6671441
12853,MLA1425822357,2016,Toyota,6,Etios,23,1.5 Xls,1.5,90.0,5,113000,Nafta,4,Delantera,2,5.0,Manual,2,12000.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
12854,MLA1424647043,2016,Toyota,6,Etios,23,1.5 Platinum 5 p,1.5,90.0,5,70000,Nafta,4,Delantera,2,5.0,Manual,2,13600.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
12855,MLA1421606097,2016,Toyota,6,Etios,23,1.5 Sedan Xs,1.5,90.0,4,110000,Nafta,4,Delantera,2,5.0,Manual,2,10300.0,0,Argentina,Buenos Aires,San Fernando,-34.4471919,-58.5701505
12856,MLA1731344382,2018,Toyota,6,Etios,23,1.5 Sedan Xls l18,1.5,103.0,4,54000,Nafta,4,Delantera,2,5.0,Manual,2,13800.0,0,Argentina,Buenos Aires,Lomas de Zamora,-34.7572582,-58.4026638
12857,MLA1777613546,2022,Toyota,6,Etios,23,1.5 Sedan Xls,1.5,103.0,4,76996,Nafta,4,Delantera,2,5.0,Manual,2,13944.223107569722,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
12858,MLA1426646895,2019,Toyota,6,Etios,23,1.5 Sedan X,1.5,103.0,4,95000,Nafta,4,Delantera,2,5.0,Manual,2,10438.247011952191,0,Argentina,Buenos Aires,Tigre,-34.4226513,-58.5808967
12859,MLA1777632180,2018,Toyota,6,Etios,23,1.5 Xs My19,1.5,103.0,5,68000,Nafta,4,Delantera,2,5.0,Manual,2,11900.0,0,Argentina,Buenos Aires,Berazategui,-34.7632677,-58.2116604
12860,MLA1676378308,2023,Toyota,6,Etios,23,1.5 Xls At,1.5,103.0,5,1500,Nafta,4,Delantera,2,5.0,Automática,0,16334.661354581673,0,Argentina,Córdoba,Río Segundo,-31.3093547,-62.5760053
12861,MLA1781886670,2017,Toyota,6,Etios,23,1.5 Xls At,1.5,103.0,5,96500,Nafta,4,Delantera,2,5.0,Automática,0,15000.0,0,Argentina,Córdoba,Córdoba,-31.4166867,-64.1834193
12862,MLA1763273626,2015,Toyota,6,Etios,23,1.5 Sedan Xls,1.5,90.0,4,66000,Nafta,4,Delantera,2,5.0,Manual,2,11553.78486055777,0,Argentina,Buenos Aires,San Isidro,-34.4739792,-58.5264866
12863,MLA1424958305,2019,Toyota,6,Etios,23,1.5 Sedan Xls At,1.5,103.0,4,11776,Nafta,4,Delantera,2,5.0,Automática,0,16350.0,0,Argentina,Córdoba,Córdoba,-31.4166867,-64.1834193
12864,MLA1412949047,2021,Toyota,6,Etios,23,1.5 Sedan Xls,1.5,103.0,4,66000,Nafta,4,Delantera,2,5.0,Manual,2,11553.78486055777,0,Argentina,Buenos Aires,San Isidro,-34.4739792,-58.5264866
12865,MLA1425368711,2015,Toyota,6,Etios,23,1.5 Xls,1.5,90.0,5,85300,Nafta,4,Delantera,2,5.0,Manual,2,10200.0,0,Argentina,Buenos Aires,La Matanza,-34.8195526,-58.1975499
12866,MLA1781894412,2016,Toyota,6,Etios,23,1.5 Xls,1.5,90.0,5,69000,Nafta,4,Delantera,2,5.0,Manual,2,9880.478087649402,0,Argentina,Tucumán,San Miguel de Tucumán,-26.8303703,-65.2038133
12867,MLA1740028160,2022,Toyota,6,Etios,23,1.5 X 6mt My19,1.5,103.0,5,28000,Nafta,4,Delantera,2,5.0,Manual,2,13900.0,0,Argentina,Buenos Aires,La Plata,-34.9206797,-57.9537638
12868,MLA1406398197,2015,Toyota,6,Etios,23,1.5 Xls,1.5,90.0,5,114756,Nafta,4,Delantera,2,5.0,Manual,2,6972.111553784861,0,Argentina,Córdoba,Córdoba,-31.4166867,-64.1834193
12869,MLA1781265984,2017,Toyota,6,Etios,23,1.5 Xls,1.5,90.0,5,94000,Nafta,4,Delantera,2,5.0,Manual,2,10800.0,0,Argentina,Buenos Aires,General San Martín,-34.5762765,-58.5388435
12870,MLA1773115696,2023,Toyota,6,Etios,23,1.5 Xls At,1.5,103.0,5,500,Nafta,4,Delantera,2,5.0,Automática,0,15936.25498007968,0,Argentina,Buenos Aires,Almirante Brown,-34.5796344,-60.9677445
12871,MLA1426473197,2017,Toyota,6,Etios,23,1.5 Platinum At,1.5,103.0,5,30500,Nafta,4,Delantera,2,5.0,Automática,0,15000.0,0,Argentina,Buenos Aires,Castelar,-34.6555638,-58.6425128
12872,MLA1425891527,2016,Toyota,6,Etios,23,1.5 Xs,1.5,103.0,5,85000,Nafta,4,Delantera,2,5.0,Manual,2,10300.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
12873,MLA1422757673,2023,Toyota,6,Etios,23,1.5 Xls At,1.5,103.0,5,500,Nafta,4,Delantera,2,5.0,Automática,0,18900.0,0,Argentina,Buenos Aires,San Isidro,-34.4739792,-58.5264866
12874,MLA1737243756,2022,Toyota,6,Etios,23,1.5 Xls At,1.5,103.0,5,21900,Nafta,4,Delantera,2,5.0,Automática,0,17900.0,0,Argentina,Buenos Aires,Arrecifes,-34.0672039,-60.1029947
12875,MLA1715314206,2015,Toyota,6,Etios,23,1.5 Sedan Xls,1.5,90.0,4,115962,Nafta,4,Delantera,2,5.0,Manual,2,8500.0,0,Argentina,Buenos Aires,Ituzaingó,-34.6583293,-58.6671441
12876,MLA1416925597,2014,Toyota,6,Etios,23,1.5 Xls,1.5,90.0,5,86700,Nafta,4,Delantera,2,5.0,Manual,2,7888.446215139442,0,Argentina,Buenos Aires,Arrecifes,-34.0672039,-60.1029947
12877,MLA1427670537,2016,Toyota,6,Etios,23,1.5 Cross,1.5,90.0,5,148000,Nafta,4,Delantera,2,5.0,Manual,2,9163.346613545817,0,Argentina,Santa Fe,Funes,-32.9168704,-60.8105603
12878,MLA1780373334,2016,Toyota,6,Etios,23,1.5 Xls,1.5,90.0,5,78000,Nafta,4,Delantera,2,5.0,Manual,2,11900.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
12879,MLA1427224899,2018,Toyota,6,Etios,23,1.5 Sedan Xls l18,1.5,103.0,4,79000,Nafta,4,Delantera,2,5.0,Manual,2,11633.466135458168,0,Argentina,Buenos Aires,San Miguel,-34.540349,-58.7157491
12880,MLA1776578064,2016,Toyota,6,Etios,23,1.5 Xls,1.5,90.0,5,150000,Nafta,4,Delantera,2,5.0,Manual,2,10800.0,0,Argentina,Buenos Aires,Pilar,-34.4570918,-58.9141609
12881,MLA1425649071,2020,Toyota,6,Etios,23,1.5 X 6mt My19,1.5,103.0,5,178000,Nafta,4,Delantera,2,5.0,Manual,2,11900.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
12882,MLA1425694261,2021,Toyota,6,Etios,23,1.5 Sedan Xls,1.5,103.0,4,28700,Nafta,4,Delantera,2,5.0,Manual,2,14741.035856573706,0,Argentina,Buenos Aires,Morón,-34.6510527,-58.6217416
12883,MLA1760036380,2020,Toyota,6,Etios,23,1.5 Xls At,1.5,103.0,5,59200,Nafta,4,Delantera,2,5.0,Automática,0,16900.0,0,Argentina,Buenos Aires,Pilar,-34.4570918,-58.9141609
12884,MLA1753358914,2014,Toyota,6,Etios,23,1.5 Xls,1.5,90.0,5,80000,Nafta,4,Delantera,2,5.0,Manual,2,8366.533864541832,0,Argentina,Buenos Aires,La Matanza,-34.8195526,-58.1975499
12885,MLA1662022770,2015,Toyota,6,Etios,23,1.5 Sedan Xls,1.5,90.0,4,75000,Nafta,4,Delantera,2,5.0,Manual,2,10500.0,0,Argentina,Buenos Aires,San Miguel,-34.540349,-58.7157491
12886,MLA1781953366,2022,Toyota,6,Etios,23,1.5 Xls At,1.5,103.0,5,68690,Nafta,4,Delantera,2,5.0,Automática,0,13944.223107569722,0,Argentina,Buenos Aires,Ituzaingó,-34.6583293,-58.6671441
12887,MLA1426275943,2018,Toyota,6,Etios,23,1.5 X 6mt My19,1.5,103.0,5,106000,Nafta,4,Delantera,2,5.0,Manual,2,12000.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
12888,MLA1769098374,2015,Toyota,6,Etios,23,1.5 Sedan Xls,1.5,90.0,4,95000,Nafta,4,Delantera,2,5.0,Manual,2,10900.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
12889,MLA1425772417,2014,Toyota,6,Etios,23,1.5 Xls,1.5,90.0,5,100000,Nafta,4,Delantera,2,5.0,Manual,2,10200.0,0,Argentina,Buenos Aires,La Plata,-34.9206797,-57.9537638
12890,MLA1423868961,2019,Toyota,6,Etios,23,xls 1.5 6m/t,1.5,103.0,5,53000,Nafta,4,Delantera,2,5.0,Manual,2,11792.828685258964,0,Argentina,Buenos Aires,Quilmes,-34.7303025,-58.268868
12891,MLA1423704247,2018,Toyota,6,Etios,23,1.5 Sedan Xls,1.5,103.0,4,95000,Nafta,4,Delantera,2,5.0,Manual,2,11900.0,0,Argentina,Buenos Aires,Esteban Echeverría,-35.5881344,-57.9859004
12892,MLA1423432331,2016,Toyota,6,Etios,23,1.5 Xls At,1.5,103.0,5,75000,Nafta,4,Delantera,2,5.0,Automática,0,11314.741035856574,0,Argentina,Mendoza,Guaymallén,-32.8505123,-68.7888049
12893,MLA1426646877,2013,Toyota,6,Etios,23,1.5 Xls,1.5,90.0,5,96000,Nafta,4,Delantera,2,5.0,Manual,2,9163.346613545817,0,Argentina,Buenos Aires,Tigre,-34.4226513,-58.5808967
12894,MLA1422620813,2024,Toyota,6,Etios,23,1.5 Xls At,1.5,103.0,5,950,Nafta,4,Delantera,2,5.0,Automática,0,23000.0,0,Argentina,Buenos Aires,Almirante Brown,-34.5796344,-60.9677445
12895,MLA1427523897,2023,Toyota,6,Etios,23,1.5 Sedan Xls At,1.5,103.0,4,500,Nafta,4,Delantera,2,5.0,Automática,0,16334.660557768924,0,Argentina,Buenos Aires,Cañuelas,-35.0540248,-58.7617379
12896,MLA1427759879,2024,Toyota,6,Etios,23,1.5 Sedan X,1.5,103.0,4,500,Nafta,4,Delantera,2,5.0,Manual,2,14342.628685258964,0,Argentina,Buenos Aires,Cañuelas,-35.0540248,-58.7617379
12897,MLA1427721115,2023,Toyota,6,Etios,23,1.5 Sedan X,1.5,103.0,4,500,Nafta,4,Delantera,2,5.0,Manual,2,13944.222310756972,0,Argentina,Buenos Aires,Cañuelas,-35.0540248,-58.7617379
12898,MLA1777610760,2015,Toyota,6,Etios,23,1.5 Sedan Xs,1.5,90.0,4,140000,Nafta,4,Delantera,2,5.0,Manual,2,8500.0,0,Argentina,Buenos Aires,Tres de febrero,-34.5718841,-58.4251892
12899,MLA1675668334,2018,Toyota,6,Etios,23,1.5 Sedan Xls,1.5,103.0,4,65000,Nafta,4,Delantera,2,5.0,Manual,2,12490.0,0,Argentina,Buenos Aires,Vicente López,-34.5244484,-58.5036282
12900,MLA1777668918,2021,Toyota,6,Etios,23,1.5 Sedan X,1.5,103.0,4,61000,Nafta,4,Delantera,2,5.0,Manual,2,13200.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
12901,MLA1768858220,2018,Toyota,6,Etios,23,1.5 xls mt,1.5,103.0,5,92000,Nafta,4,Delantera,2,5.0,Automática,0,13000.0,0,Argentina,Córdoba,Villa Carlos Paz,-31.4183774,-64.4936985
12902,MLA1737740176,2023,Toyota,6,Etios,23,1.5 Sedan Xls,1.5,103.0,4,2300,Nafta,4,Delantera,2,5.0,Manual,2,17900.0,0,Argentina,Buenos Aires,Esteban Echeverría,-35.5881344,-57.9859004
12903,MLA1417069895,2019,Toyota,6,Etios,23,1.5 X 6mt My19,1.5,103.0,5,88500,Nafta,4,Delantera,2,5.0,Manual,2,10278.884462151394,0,Argentina,Buenos Aires,Avellaneda,-34.6648394,-58.3628061
12904,MLA1420156841,2023,Toyota,6,Etios,23,1.5 Sedan Xls,1.5,103.0,4,29000,Nafta,4,Delantera,2,5.0,Manual,2,17131.474103585657,0,Argentina,Mendoza,Guaymallén,-32.8505123,-68.7888049
12905,MLA1775405380,2020,Toyota,6,Etios,23,1.5 Sedan Xls,1.5,103.0,4,54000,Nafta,4,Delantera,2,5.0,Manual,2,12669.322709163347,0,Argentina,Buenos Aires,Ituzaingó,-34.6583293,-58.6671441
12906,MLA1771639012,2018,Toyota,6,Etios,23,1.5 Sedan Xls,1.5,103.0,4,64000,Nafta,4,Delantera,2,5.0,Manual,2,12400.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
12908,MLA1425310905,2019,Toyota,6,Etios,23,1.5 Sedan X,1.5,103.0,4,69000,Nafta,4,Delantera,2,5.0,Manual,2,11155.378486055777,0,Argentina,Santa Fe,Rosario,-32.9593609,-60.6617024
12909,MLA1757350716,2017,Toyota,6,Etios,23,1.5 Xls At,1.5,103.0,5,80000,Nafta,4,Delantera,2,5.0,Automática,0,16000.0,0,Argentina,Córdoba,Córdoba,-31.4166867,-64.1834193
12910,MLA1422915611,2018,Toyota,6,Etios,23,1.5 X 6mt My19,1.5,103.0,5,70000,Nafta,4,Delantera,2,5.0,Manual,2,10990.0,0,Argentina,Buenos Aires,Merlo,-34.6604988,-58.7321695
12911,MLA1427577565,2014,Toyota,6,Etios,23,1.5 Sedan Xls,1.5,90.0,4,79000,Nafta,4,Delantera,2,5.0,Manual,2,10500.0,0,Argentina,Buenos Aires,Moreno,-34.6396556,-58.7898326
12912,MLA1649805426,2014,Toyota,6,Etios,23,1.5 Xs 5 p,1.5,103.0,5,127000,Nafta,4,Delantera,2,5.0,Manual,2,7968.12749003984,0,Argentina,Buenos Aires,Chivilcoy,-34.8969591,-60.0190499
12913,MLA1760031992,2016,Toyota,6,Etios,23,1.5 Sedan Xls,1.5,90.0,4,106000,Nafta,4,Delantera,2,5.0,Manual,2,10400.0,0,Argentina,Buenos Aires,Hurlingham,-34.5933423,-58.6378405
12914,MLA1720184732,2015,Toyota,6,Etios,23,1.5 Sedan Xs,1.5,90.0,4,144000,Nafta,4,Delantera,2,5.0,Manual,2,7569.721115537848,0,Argentina,Buenos Aires,Mercedes,-34.6506717,-59.4317202
12915,MLA1693942630,2023,Toyota,6,Etios,23,1.5 Sedan Xls At,1.5,103.0,4,8500,Nafta,4,Delantera,2,5.0,Automática,0,19000.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
12916,MLA1674834358,2022,Toyota,6,Etios,23,1.5 Sedan Xls At,1.5,103.0,4,12000,Nafta,4,Delantera,2,5.0,Automática,0,18000.0,0,Argentina,Santa Fe,San Justo,-30.7890881,-60.5933274
12917,MLA1412796757,2018,Toyota,6,Etios,23,1.5 X 6mt My19,1.5,103.0,5,74000,Nafta,4,Delantera,2,5.0,Manual,2,9482.07171314741,0,Argentina,Buenos Aires,Avellaneda,-34.6648394,-58.3628061
12918,MLA1417147245,2018,Toyota,6,Etios,23,1.5 Sedan X l18,1.5,103.0,4,78000,Nafta,4,Delantera,2,5.0,Manual,2,10199.203187250996,0,Argentina,Buenos Aires,Avellaneda,-34.6648394,-58.3628061
12919,MLA1775444302,2020,Toyota,6,Etios,23,1.5 XLS AT4 5P,1.5,103.0,5,86004,Nafta,4,Delantera,2,5.0,Automática,0,12749.003984063746,0,Argentina,Córdoba,Córdoba,-31.4166867,-64.1834193
12920,MLA1425270943,2023,Toyota,6,Etios,23,1.5 Xls At,1.5,103.0,5,1000,Nafta,4,Delantera,2,5.0,Automática,0,21000.0,0,Argentina,Buenos Aires,Avellaneda,-34.6648394,-58.3628061
12921,MLA1422669433,2017,Toyota,6,Etios,23,1.5 Xls,1.5,90.0,5,58000,Nafta,4,Delantera,2,5.0,Manual,2,12900.0,0,Argentina,Buenos Aires,Hurlingham,-34.5933423,-58.6378405
12922,MLA1719328540,2018,Toyota,6,Etios,23,1.5 Xs My19,1.5,103.0,5,78000,Nafta,4,Delantera,2,5.0,Manual,2,10278.884462151394,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
12923,MLA1719073806,2018,Toyota,6,Etios,23,XLS M/T 1.5,1.5,103.0,5,95000,Nafta,4,Delantera,2,5.0,Automática,0,12500.0,0,Argentina,Buenos Aires,Del Viso,-34.4497463,-58.802606
12924,MLA1772637244,2020,Toyota,6,Etios,23,1.5 Sedan X,1.5,103.0,4,25000,Nafta,4,Delantera,2,5.0,Manual,2,13500.0,0,Argentina,Buenos Aires,Azul,-36.777492,-59.863442
12925,MLA1781312386,2017,Toyota,6,Etios,23,1.5 Sedan Xls At,1.5,103.0,4,98000,Nafta,4,Delantera,2,5.0,Automática,0,11900.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
12926,MLA1427519793,2018,Toyota,6,Etios,23,Xls Mt,1.5,103.0,5,122000,Nafta,4,Delantera,2,5.0,Automática,0,11155.378486055777,0,Argentina,Buenos Aires,San Nicolás,-33.3277089,-60.2165909
12927,MLA1764116232,2021,Toyota,6,Etios,23,1.5 Sedan X,1.5,103.0,4,30202,Nafta,4,Delantera,2,5.0,Manual,2,11553.78486055777,1,Argentina,Santa Fe,Santa Fe capital,-31.6474914,-60.64285574830613
12928,MLA1764141550,2021,Toyota,6,Etios,23,1.5 Xls At,1.5,103.0,5,62591,Nafta,4,Delantera,2,5.0,Automática,0,16300.0,0,Argentina,Buenos Aires,San Isidro,-34.4739792,-58.5264866
12929,MLA1424815609,2018,Toyota,6,Etios,23,1.5 Sedan X l18,1.5,103.0,4,50200,Nafta,4,Delantera,2,5.0,Manual,2,13000.0,0,Argentina,Buenos Aires,Lanús,-34.7033363,-58.3953235
12930,MLA1756424612,2018,Toyota,6,Etios,23,1.5 Sedan Xls,1.5,103.0,4,88000,Nafta,4,Delantera,2,5.0,Manual,2,8000.0,0,Argentina,Buenos Aires,Berazategui,-34.7632677,-58.2116604
12931,MLA1707177984,2016,Toyota,6,Etios,23,1.5 Sedan Xs,1.5,90.0,4,97000,Nafta,4,Delantera,2,5.0,Manual,2,11000.0,0,Argentina,Córdoba,Córdoba,-31.4166867,-64.1834193
12932,MLA1422339251,2016,Toyota,6,Etios,23,1.5 Sedan Xls,1.5,90.0,4,88000,Nafta,4,Delantera,2,5.0,Manual,2,11500.0,0,Argentina,Entre Ríos,Colón,-32.2182804,-58.1356171
12933,MLA1766369204,2019,Toyota,6,Etios,23,1.5 X 6mt My19,1.5,103.0,5,67000,Nafta,4,Delantera,2,5.0,Manual,2,10278.884462151394,0,Argentina,Buenos Aires,Moreno,-34.6396556,-58.7898326
12934,MLA1421466605,2023,Toyota,6,Etios,23,1.5 Sedan Xls l18,1.5,103.0,4,11000,Nafta,4,Delantera,2,5.0,Manual,2,14262.948207171316,0,Argentina,Córdoba,Córdoba,-31.4166867,-64.1834193
12935,MLA1416848935,2021,Toyota,6,Etios,23,1.5 Sedan X l18,1.5,103.0,4,60000,Nafta,4,Delantera,2,5.0,Manual,2,12500.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
12936,MLA1426577961,2017,Toyota,6,Etios,23,1.5 Platinum At,1.5,103.0,5,49000,Nafta,4,Delantera,2,5.0,Automática,0,15000.0,0,Argentina,Buenos Aires,La Plata,-34.9206797,-57.9537638
12937,MLA1422654763,2022,Toyota,6,Etios,23,Xls,1.5,103.0,5,15000,Nafta,4,Delantera,2,5.0,Manual,2,16500.0,0,Argentina,Córdoba,Córdoba,-31.4166867,-64.1834193
12938,MLA1781256734,2018,Toyota,6,Etios,23,1.5 Sedan Xls l18,1.5,103.0,4,80000,Nafta,4,Delantera,2,5.0,Manual,2,11800.0,0,Argentina,Buenos Aires,Lomas de Zamora,-34.7572582,-58.4026638
12939,MLA1760703048,2022,Toyota,6,Etios,23,ETIOS 1.5 XLS AT,1.5,103.0,5,9150,Nafta,4,Delantera,2,5.0,Automática,0,18700.0,0,Argentina,Buenos Aires,Lomas de Zamora,-34.7572582,-58.4026638
12940,MLA1757178498,2023,Toyota,6,Etios,23,1.5 X 6mt My19,1.5,103.0,5,1000,Nafta,4,Delantera,2,5.0,Manual,2,15617.529880478087,0,Argentina,Córdoba,Córdoba,-31.4166867,-64.1834193
12941,MLA1417551097,2023,Toyota,6,Etios,23,xls manual,1.5,103.0,5,10000,Nafta,4,Delantera,2,5.0,Automática,0,15139.442231075696,0,Argentina,Corrientes,Corrientes,-27.4687004,-58.8311982
12942,MLA1660641944,2022,Toyota,6,Etios,23,1.5 Sedan Xls My19,1.5,103.0,4,55000,Nafta,4,Delantera,2,5.0,Manual,2,14741.035856573706,0,Argentina,Mendoza,Guaymallén,-32.8505123,-68.7888049
12943,MLA1424084481,2023,Toyota,6,Etios,23,1.5 Sedan Xls My19,1.5,103.0,4,15000,Nafta,4,Delantera,2,5.0,Manual,2,17000.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
12944,MLA1425735475,2023,Toyota,6,Etios,23,XLS PACK 6MT,1.5,103.0,4,1000,Nafta,4,Delantera,2,5.0,Manual,2,14741.035856573706,1,Argentina,Buenos Aires,La Plata,-34.9206797,-57.9537638
12945,MLA1425246043,2019,Toyota,6,Etios,23,1.5 Sedan X,1.5,103.0,4,90562,Nafta,4,Delantera,2,5.0,Manual,2,11713.147410358566,0,Argentina,Mendoza,Maipú,-32.9836929,-68.7879502
12946,MLA1425462873,2015,Toyota,6,Etios,23,1.5 Sedan Xls,1.5,90.0,4,123000,Nafta,4,Delantera,2,5.0,Manual,2,9650.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
12950,MLA1779924518,2023,Toyota,6,Hilux,31,2.4 CD DX L/21 MT 4x2,2.8,150.0,4,49578,Diésel,0,4x2,0,5.0,Manual,2,20501.99203187251,1,Argentina,Buenos Aires,Malvinas Argentinas,-34.4957338,-58.7001643
12952,MLA1776561032,2023,Toyota,6,Hilux,31,2.8 Cd Gr-Sport 204Cv 4X4 At,2.8,204.0,4,3700,Diésel,0,4x4,1,5.0,Automática,0,57000.0,0,Argentina,Buenos Aires,Tigre,-34.4226513,-58.5808967
12953,MLA1426847095,2016,Toyota,6,Hilux,31,2.8 Cd Srv Pack 177cv 4x2,2.8,177.0,4,150000,Diésel,0,4x2,0,5.0,Manual,2,19912.270916334663,0,Argentina,Buenos Aires,San Isidro,-34.4739792,-58.5264866
12955,MLA1426760163,2023,Toyota,6,Hilux,31,2.8 Cd Srv 177cv 4x4 At,2.8,177.0,4,11111,Diésel,0,4x4,1,5.0,Automática,0,38247.011952191235,0,Argentina,Buenos Aires,Lomas de Zamora,-34.7572582,-58.4026638
12974,MLA1426387595,2023,Toyota,6,Hilux,31,2.8 Cd Srx 177cv 4x4 At,2.8,177.0,4,1000,Diésel,0,4x4,1,5.0,Automática,0,49999.0,0,Argentina,Buenos Aires,Vicente López,-34.5244484,-58.5036282
12976,MLA1426034233,2023,Toyota,6,Hilux,31,2.8 Cd Srv 177cv 4x2,2.8,177.0,4,1900,Diésel,0,4x2,0,5.0,Manual,2,34500.0,0,Argentina,Buenos Aires,San Isidro,-34.4739792,-58.5264866
12982,MLA1425296583,2021,Toyota,6,Hilux,31,2.8 Cd Srv 177cv 4x2,2.8,177.0,4,33000,Diésel,0,4x2,0,5.0,Manual,2,33400.0,0,Argentina,Buenos Aires,General San Martín,-34.5762765,-58.5388435
12983,MLA1755676744,2023,Toyota,6,Hilux,31,2.8 Cd Srv 177cv 4x4 At,2.8,177.0,4,1000,Diésel,0,4x4,1,5.0,Automática,0,34792.31075697211,1,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
12987,MLA1423437071,2018,Toyota,6,Hilux,31,2.8 Cd Srv 177cv 4x4 At,2.8,177.0,4,173000,Diésel,0,4x4,1,5.0,Automática,0,27900.0,0,Argentina,Buenos Aires,Escobar,-34.3453213,-58.7950701
12988,MLA1423460341,2020,Toyota,6,Hilux,31,2.8 Cd Srx 177cv 4x2 At,2.8,177.0,4,28000,Diésel,0,4x2,0,5.0,Automática,0,35800.0,0,Argentina,Buenos Aires,San Isidro,-34.4739792,-58.5264866
12989,MLA1422515031,2017,Toyota,6,Hilux,31,2.8 Srx 177cv 4x4 7as At,2.8,177.0,5,135000,Diésel,0,4x4,1,7.0,Automática,0,27880.3984063745,0,Argentina,Buenos Aires,San Isidro,-34.4739792,-58.5264866
12990,MLA1427330647,2009,Toyota,6,Hilux,31,2.5 Dx Cab Doble 4x2 (2009),2.5,102.0,4,170000,Diésel,0,4x2,0,5.0,Manual,2,17000.0,0,Argentina,Buenos Aires,Mar del Plata,-37.4500273,-61.939304
12991,MLA1773567872,2021,Toyota,6,Hilux,31,SRV 204HP 4x4 AT,2.8,177.0,4,33000,Diésel,0,Integral,3,5.0,Automática,0,39000.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
12992,MLA1426062711,2021,Toyota,6,Hilux,31,2.4 Cd Sr 150cv 4x2,2.4,150.0,4,55000,Diésel,0,4x2,0,5.0,Manual,2,29900.0,0,Argentina,Buenos Aires,Esteban Echeverría,-35.5881344,-57.9859004
12993,MLA1419211681,2022,Toyota,6,Hilux,31,2.8 Cd Srv 177cv 4x4 At,2.8,177.0,4,42346,Diésel,0,4x4,1,5.0,Automática,0,31872.50996015936,1,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
